sampleID	bioSampleID	dataset	target_gene	marker	molecule	Tara_biome_original	expedition	basin	area	watling_basins	Biome	Tara_depth_nominal	province	station	deployment	core	pseudoreplicate	samp_size	samp_mat_process	samp_collect_device	collection_timestamp	collection_date	latitude	longitude	lower_size_...µm	upper_size_...µm	size_class	depth	primprod	calcite	nitrate	PAR_mean	ph	silicate	sst_mean	sst_range	srf_current	slope	PIC_mean	POC_mean	tsm_mean	sb_nitrate	sb_o2dissolve	sb_o2utilized	sb_silicate	sb_temp	phosphate	sb_salinity	wat_col_temp	seafloor_depth	POC_seafloor	POC_export
SAMEA2732415	ERR1756141	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Southern Ocean	Southern Ocean		Surface	5		TARA_085									-62.14	-49.3273	20.00	180.00	micro	5	335	0	21	24	8.17480945587158	56.0835418701172	0	1	-0.00292077311314642	0.111939497292042	64.577522277832	71.6462631225586	0.891386389732361	31.4444007873535	5.89769983291626	2.23300004005432	116.922698974609	-0.454199999570847	1.91680002212524	34.6276092529297	-0.127932593226433	-3318.82104492188	0.265492427	9.23299980163574
SAMEA2732419	ERR1755955	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Southern Ocean	Southern Ocean		Surface	5		TARA_086									-64.3373	-52.9847	20.00	180.00	micro	5	326.810913085938	0.77123099565506	21	27.3685493469238	8.16345119476318	62	-1	1	0.00523666990920901	0.577328324317932	110.74040222168	75.4157867431641	4.96583700180054	32.6644401550293	5.44773292541504	2.62048888206482	122.470596313477	-0.358747988939285	1.93717300891876	34.6128387451172	-0.186836406588554	-2294.51489257812	0.924993306	5.31674432754517
SAMEA2732425	ERR1756338	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	5		TARA_096									-29.6597	-101.2351	5.00	20.00	nano	5	109	6.63521909713745	3	40	8.20899963378906	2	21	6	0.00362218800000846	0.695095002651215	101.642601013184	22.6294593811035	0.0375105403363705	34.6516990661621	3.77480006217957	3.90610003471375	122.160697937012	1.81980001926422	0.274100005626678	34.623291015625	7.29811477661133	-3363.35888671875	0.888284788	2.67131686210632
SAMEA2732441	ERR1755896	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	North Pacific Ocean		Surface	5		TARA_129									6.7379	-153.0809	180.00	2000.00	meso	5	313.5380859375	6.86598110198975	2	40.8557586669922	8.21905994415283	2	28	1.02519297599792	0.240505293011665	0.729264318943024	72.1147003173828	45.2125015258789	0.0588810108602047	35.5361595153809	3.98694610595703	3.7637300491333	141.94970703125	1.42709302902222	0.341307103633881	34.6377105712891	6.94208908081055	-5083.56787109375	1.386195455	7.28676271438599
SAMEA2732442	ERR1756146	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	North Pacific Ocean		Surface	5		TARA_130									11.2678	-152.3972	180.00	2000.00	meso	5	245.068496704102	5.0469651222229	1.02232599258423	44	8.21833038330078	2	26	2	-0.113709799945354	0.399501889944077	94.2932205200195	35.6968803405762	0.0427886210381985	34.7075691223145	4.07504892349243	3.62504696846008	138.655502319336	1.4726459980011	0.288300007581711	34.6173400878906	6.5050311088562	-5222.66015625	1.175727944	6.38102579116821
SAMEA2732443	ERR1755967	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	North Pacific Ocean		Surface	5		TARA_130									11.2521	-152.4543	20.00	180.00	micro	5	245.88020324707	5.18307399749756	1	44	8.21888446807861	2	26	2	-0.113569997251034	0.363379597663879	91.7987976074219	35.8559188842773	0.0434271991252899	34.8800392150879	4.06852912902832	3.65047907829285	139.179901123047	1.45305895805359	0.288300007581711	34.6181907653809	6.55620098114014	-5240.9501953125	1.175727944	6.38102579116821
SAMEA2732453	ERR1879745	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	North Pacific Ocean		Surface	5		TARA_138									6.3305	-102.9464	5.00	20.00	nano	5	295.513092041016	8.22372245788574	3	40.9538688659668	8.21234130859375	2	27	2	0.0611773394048214	0.164651706814766	28.7214107513428	48.611499786377	0.0601242706179619	37.3807983398438	2.85434889793396	4.8569917678833	156.213500976562	1.79339396953583	0.274884611368179	34.6501388549805	7.24086713790894	-3133.09790039062	2.049803461	8.55448150634766
SAMEA2732468	ERR1756059	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Atlantic Ocean	South Atlantic Ocean		DCM	35		TARA_081									-44.5582	-52.2718	20.00	180.00	micro	35	655.946594238281	0	8	30	8.09798336029053	3	12.7670202255249	7.97677898406982	-0.0758420825004578	0.15266390144825	90.9292907714844	118.032897949219	0.346082985401154	33.8307189941406	5.18410682678223	2.82185196876526	126.174003601074	0.272428810596466	0.587800025939941	34.5477981567383	3.80055809020996	-5908.5419921875	3.741146643	13.8608837127686
SAMEA2732484	ERR1756034	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Southern Ocean	Southern Ocean		Surface	5		TARA_086									-64.358	-53.0534	5.00	20.00	nano	5	300.560394287109	3.64225006103516	21	27.1139297485352	8.16306591033936	62	-1	1	0.00199804501608014	0.67019122838974	122.250099182129	84.2062377929688	4.86504316329956	32.7565689086914	5.464928150177	2.61905598640442	115.365699768066	-0.285839289426804	1.92908096313477	34.6136894226074	-0.183557003736496	-2239.955078125	1.790093253	5.31674432754517
SAMEA2732508	ERR1756029	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Pacific Ocean	North Pacific Ocean		DCM	60		TARA_138									6.3363	-103.0746	180.00	2000.00	meso	60	299	7.86333799362183	3	40.8630714416504	8.21233463287354	2	27	2	0.0592119693756104	0.461589992046356	21.1629009246826	48.5957794189453	0.0599932782351971	37.4617004394531	2.86080002784729	4.84810018539429	156.705902099609	1.77839994430542	0.274100005626678	34.6514015197754	7.21845722198486	-3210.97412109375	2.003243853	8.58970260620117
SAMEA2732530	ERR1755886	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Atlantic Ocean	South Atlantic Ocean		DCM	35		TARA_081									-44.5838	-52.1952	5.00	20.00	nano	35	657	0	8	30	8.09814262390137	3	12.1557102203369	7.9383978843689	-0.0829573124647141	0.194435104727745	88.8880920410156	119.236602783203	0.34323450922966	33.8264007568359	5.18238401412964	2.82433199882507	126.262901306152	0.273385107517242	0.587800025939941	34.5509185791016	3.82851791381836	-5923.9111328125	3.741146643	13.8608837127686
SAMEA2732536	ERR1756313	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Southern Ocean	Southern Ocean		DCM	90		TARA_085									-62.2024	-49.2382	20.00	180.00	micro	90	335	0	21	24	8.17516708374023	56.4487800598145	0	1	-0.0167140495032072	0.128682106733322	62.6693801879883	74.0949096679688	0.591443598270416	31.4444007873535	5.89769983291626	2.23300004005432	116.922698974609	-0.454199999570847	1.91680002212524	34.6301193237305	-0.126487106084824	-3345.14208984375	0.265492427	9.23299980163574
SAMEA2732543	ERR1756151	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Southern Ocean	Southern Ocean		Surface	5		TARA_086									-64.3327	-53.0731	180.00	2000.00	meso	5	299.948608398438	6.78652286529541	21	27.0715293884277	8.16289520263672	61.985969543457	-1	1	-0.000529472075868398	0.836870014667511	117.35230255127	84.2062377929688	4.86504316329956	32.7601509094238	5.46559619903564	2.61899995803833	115.089797973633	-0.283007800579071	1.92876696586609	34.6061096191406	-0.205750703811646	-2219.27197265625	1.790093253	5.31674432754517
SAMEA2732548	ERR1756288	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	5		TARA_106									-0.0141	-84.5899	20.00	180.00	micro	5	634.140625	0	3	42	8.12121391296387	4.92631816864014	24	2	-0.0565671883523464	0.705421209335327	22.4913005828857	83.7171936035156	0.145104497671127	39.1942481994629	2.59498000144958	5.07509613037109	155.467895507812	2.00633502006531	0.472612589597702	34.7217903137207	7.75116586685181	-3072.373046875	5.229786002	13.2771129608154
SAMEA2732557	ERR1756262	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	North Pacific Ocean		Surface	5		TARA_134									32.6744	-121.9918	180.00	2000.00	meso	5	493.5498046875	0	0	36	8.17372989654541	2	15	4	0.0123595297336578	0.250907212495804	79.1343231201172	83.8717269897461	0.223355293273926	37.7004508972168	3.06963491439819	4.70046901702881	176.177398681641	1.508141040802	0.376337289810181	34.3623695373535	5.26097822189331	-4043.95703125	3.871247727	4.90782117843628
SAMEA2732581	ERR1756090	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Southern Ocean	Southern Ocean		DCM	35		TARA_086									-64.3369	-53.1308	180.00	2000.00	meso	35	298.098602294922	1.03267300128937	21	27.5786895751953	8.16295337677002	62	-1	1	0.00118997297249734	0.672285079956055	106.817901611328	87.9263076782227	4.90761089324951	32.7666015625	5.46680021286011	2.61890006065369	114.592002868652	-0.277900010347366	1.92820000648499	34.6134910583496	-0.183386996388435	-2212.82788085938	1.790093253	5.52090167999268
SAMEA2732583	ERR1755990	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	9		TARA_092									-33.688	-71.9903	180.00	2000.00	meso	9	1846.78503417969	0	4	38	8.20114898681641	3	13.3370704650879	3.39939904212952	-0.0245200507342815	1.66933596134186	87.8591995239258	308.010803222656	0.601464986801147	33.1441612243652	0.960499823093414	5.52445220947266	36.2757186889648	9.72456455230713	0.738600015640259	34.43212890625	7.58710193634033	-246.667602539062	69.0666677	25.2914867401123
SAMEA2732589	ERR1756096	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	5		TARA_106									0.0247	-84.6024	5.00	20.00	nano	5	623.382385253906	0	3	42	8.12002086639404	4.84703016281128	24	2	-0.0502238497138023	0.542446911334991	22.7084197998047	84.2299728393555	0.142353594303131	39.0811080932617	2.57212710380554	5.0977611541748	156.048492431641	2.02323889732361	0.422774702310562	34.7224502563477	7.7535080909729	-3229.54809570312	4.460472056	13.2771129608154
SAMEA2732594	ERR1756309	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	North Pacific Ocean		Surface	5		TARA_136									17.0769	-118.8962	180.00	2000.00	meso	5	364.068603515625	6	1	41.6679496765137	8.19289779663086	2	25	3	0.0208554491400719	0.809237480163574	73.6012420654297	35.2164306640625	0.0542197190225124	37.5154991149902	3.12549710273743	4.55000877380371	164.803695678711	1.5083270072937	0.255233913660049	34.5668907165527	7.04539918899536	-3810.81298828125	1.564879029	5.21551990509033
SAMEA2732598	ERR1756150	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	North Pacific Ocean		Surface	5		TARA_136									17.0552	-118.9008	20.00	180.00	micro	5	364.068603515625	6	1	41.6679496765137	8.19289779663086	2	25	3	0.0208554491400719	0.809237480163574	73.6012420654297	35.2164306640625	0.0542197190225124	37.5154991149902	3.12549710273743	4.55000877380371	164.803695678711	1.5083270072937	0.255233913660049	34.5668907165527	7.04539918899536	-3810.81298828125	1.564879029	5.21551990509033
SAMEA2732604	ERR1755906	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	North Pacific Ocean		Surface	5		TARA_137									14.2004	-116.6398	180.00	2000.00	meso	5	293	5.80808401107788	2	43.6862182617188	8.20494270324707	2	27	2	-0.0331600792706013	0.109220199286938	94.7603378295898	42.9253692626953	0.066017858684063	37.6179008483887	3.36610007286072	4.39930009841919	160.270706176758	1.52119994163513	0.233600005507469	34.6380195617676	7.12252902984619	-4109.90576171875	1.586580579	5.71489763259888
SAMEA2732607	ERR1756099	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	North Pacific Ocean		Surface	5		TARA_137									14.1853	-116.6842	5.00	20.00	nano	5	293	5.90660810470581	2	43.3194313049316	8.20488262176514	2	27	2	-0.0331596583127975	0.132743000984192	91.9069671630859	43.3698692321777	0.0645403191447258	37.6179008483887	3.36610007286072	4.39930009841919	160.270706176758	1.52119994163513	0.233600005507469	34.6376914978027	7.13077592849731	-4102.92919921875	1.586580579	5.71489763259888
SAMEA2732613	ERR1756260	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Pacific Ocean	North Pacific Ocean		DCM	40		TARA_137									14.1987	-116.7164	20.00	180.00	micro	40	293	5.90660810470581	2	43.3194313049316	8.20488262176514	2	27	2	-0.0331596583127975	0.132743000984192	91.9069671630859	43.3698692321777	0.0653579086065292	37.6179008483887	3.36610007286072	4.39930009841919	160.270706176758	1.52119994163513	0.233600005507469	34.6376914978027	7.13077592849731	-4102.92919921875	1.586580579	5.71489763259888
SAMEA2732628	ERR1756295	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	9		TARA_092									-33.6771	-71.9719	20.00	180.00	micro	9	1846.78503417969	0	4	38	8.20114898681641	3	13.3370704650879	3.39939904212952	-0.0245200507342815	1.66933596134186	87.8591995239258	274.349700927734	0.601464986801147	33.1441612243652	0.960499823093414	5.52445220947266	36.2757186889648	9.72456455230713	0.738600015640259	34.43212890625	7.58710193634033	-246.667602539062	69.0666677	25.2914867401123
SAMEA2732634	ERR1755907	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Pacific Ocean	South Pacific Ocean		DCM	175		TARA_097									-28.1814	-107.5989	180.00	2000.00	meso	175	113.924003601074	8.93168067932129	3	40	8.20899963378906	3	22	5	0.00544774578884244	1.41226196289062	77.8487014770508	21.2845993041992	0.0350587107241154	34.7430000305176	3.71140003204346	3.97490000724792	125.96549987793	1.83210003376007	0.232800006866455	34.7050590515137	7.97297620773315	-2307.962890625	0.920123905	2.81114840507507
SAMEA2732643	ERR1756069	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	5		TARA_106									0.0561	-84.6261	180.00	2000.00	meso	5	623.382385253906	0	3	42	8.12002086639404	4.84703016281128	24	2	-0.0502238497138023	0.542446911334991	22.7084197998047	84.2299728393555	0.142353594303131	39.0811080932617	2.57212710380554	5.0977611541748	156.048492431641	2.02323889732361	0.422774702310562	34.7224502563477	7.7535080909729	-3229.54809570312	4.460472056	13.2771129608154
SAMEA2732644	ERR1756137	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Pacific Ocean	North Pacific Ocean		DCM	80		TARA_129									6.8156	-153.1026	180.00	2000.00	meso	80	313.515808105469	7.23398876190186	2	40.6947898864746	8.21952533721924	2	28	1.09485900402069	0.237154006958008	0.591088712215424	83.3703384399414	45.3978614807129	0.0593588389456272	35.5359115600586	3.98695802688599	3.76370310783386	141.947601318359	1.42710697650909	0.341273814439774	34.6367607116699	6.92029905319214	-5101.0830078125	1.386195455	7.28676271438599
SAMEA2732648	ERR1755964	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	North Pacific Ocean		Surface	5		TARA_129									6.8381	-153.1058	20.00	180.00	micro	5	313.793792724609	6.41388702392578	2	40.4435691833496	8.21958065032959	2	28	1.27380204200745	0.237594395875931	0.591060280799866	82.7476272583008	44.1563491821289	0.0599858984351158	35.5390090942383	3.98680996894836	3.76404595375061	141.974395751953	1.42693102359772	0.341690689325333	34.636661529541	6.92220783233643	-5041.81396484375	1.386195455	7.28676271438599
SAMEA2732654	ERR1755981	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	North Pacific Ocean		Surface	5		TARA_138									6.3306	-102.9531	180.00	2000.00	meso	5	295.513092041016	8.22372245788574	3	40.9538688659668	8.21234130859375	2	27	2	0.0611773394048214	0.164651706814766	28.7214107513428	48.611499786377	0.0601242706179619	37.3807983398438	2.85434889793396	4.8569917678833	156.213500976562	1.79339396953583	0.274884611368179	34.6501388549805	7.24086713790894	-3133.09790039062	2.049803461	8.55448150634766
SAMEA2732658	ERR1756047	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	North Pacific Ocean		Surface	5		TARA_138									6.3199	-102.96	20.00	180.00	micro	5	295.513092041016	8.22372245788574	3	40.9538688659668	8.21234130859375	2	27	2	0.0611773394048214	0.164651706814766	28.7214107513428	48.8181800842285	0.0601242706179619	37.3807983398438	2.85434889793396	4.8569917678833	156.213500976562	1.79339396953583	0.274884611368179	34.6501388549805	7.24086713790894	-3133.09790039062	2.049803461	8.55448150634766
SAMEA2732691	ERR1756072	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	5		TARA_090									-39.6049	-76.9812	180.00	2000.00	meso	5	552.067321777344	0	5	33	8.13796997070312	3	14	6	0.0176100395619869	1.59682703018188	88.3309097290039	78.6534194946289	0.235676795244217	35.7742004394531	4.25409412384033	3.67571306228638	133.462005615234	1.52370500564575	0.646564483642578	34.4556007385254	5.2973690032959	-3985.92895507812	3.413913791	15.1319370269775
SAMEA2732696	ERR1755918	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	9		TARA_092									-33.6737	-71.9641	5.00	20.00	nano	9	1846.78503417969	0	4	38	8.20114898681641	3	13.3370704650879	3.39939904212952	-0.0245200507342815	1.66933596134186	87.8591995239258	274.349700927734	0.601464986801147	33.1441612243652	0.960499823093414	5.52445220947266	36.2757186889648	9.72456455230713	0.738600015640259	34.43212890625	7.58710193634033	-246.667602539062	69.0666677	25.2914867401123
SAMEA2732708	ERR1756210	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Pacific Ocean	South Pacific Ocean		DCM	50		TARA_106									0.0676	-84.6088	180.00	2000.00	meso	50	623.382385253906	0	3	42	8.12002086639404	4.84703016281128	24	2	-0.0502238497138023	0.542446911334991	22.7084197998047	84.2299728393555	0.142353594303131	39.0811080932617	2.57212710380554	5.0977611541748	156.048492431641	2.02323889732361	0.422774702310562	34.7224502563477	7.7535080909729	-3229.54809570312	4.460472056	13.2771129608154
SAMEA2732716	ERR1755963	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Pacific Ocean	North Pacific Ocean		DCM	60		TARA_138									6.3356	-103.0399	5.00	20.00	nano	60	298.115386962891	8.2354154586792	3	40.9454193115234	8.2122974395752	2	27	2	0.0606427416205406	0.290184289216995	25.1695098876953	48.0679016113281	0.0600072890520096	37.4411811828613	2.8591639995575	4.85035610198975	156.580993652344	1.78220403194427	0.274298995733261	34.6504592895508	7.2432861328125	-3147.86499023438	2.003243853	8.58970260620117
SAMEA2732721	ERR1755878	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Pacific Ocean	North Pacific Ocean		DCM	60		TARA_138									6.339	-103.0344	20.00	180.00	micro	60	298.115386962891	8.2354154586792	3	40.9454193115234	8.2122974395752	2	27	2	0.0606427416205406	0.290184289216995	25.1695098876953	48.0679016113281	0.0600072890520096	37.4411811828613	2.8591639995575	4.85035610198975	156.580993652344	1.78220403194427	0.274298995733261	34.6504592895508	7.2432861328125	-3147.86499023438	2.003243853	8.58970260620117
SAMEA2732729	ERR1755879	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Pacific Ocean	North Pacific Ocean		DCM	110		TARA_131									22.7478	-158.0513	180.00	2000.00	meso	110	233.329895019531	5	0	44	8.26525497436523	2	25	3	-0.0316556505858898	0.248497098684311	71.2728729248047	33.1272392272949	0.0460472293198109	36.5959205627441	3.64220690727234	4.1460337638855	153.056594848633	1.50121998786926	0.125541299581528	34.606689453125	7.27739810943604	-4753.9521484375	1.377848037	3.80823922157288
